"ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.687","47.886","68.0000010000","0.00","26","26","26","26","-0.824","0.355","-0.0914","380.23","-3.013","-3.398","-1.485","-2.234","340.24","-283.36","-2.651","0","0.000","0","0","0.8800","-12.6123","-12.6123","-1.272","0.04","6.297","-2.95","50.542","-0.593","-0.2778","9.14","100.000","0","0","144.49","0","0","0","0","0","0","0.0000","5366.2","0","30","4.0000","181.97","1.0000","0","0","0","0","0","1.0000","0","43.011","43.011","54.963","27.845","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","80.66","80.66","74.81","74.81","23","-71.49","-7.93","-94.78","-19.66","2.0000","1612.76","8.98","100","27.98","20.13","37.81","26.29","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","4446","1627","6444","4279","333.752","340.598","338.539","344.073","25.7955","23.8085","25.0200","23.7570","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9702","100.0000","99.9590","-1.011","-1.028","-0.972","-0.796","-0.082","-0.06","1.557","2.106","87.222","74.803","82.375","74.481","99.116","83.153","88.933","80.694","93.476","78.142","85.976","77.385","88.469","74.799","83.992","75.678","0.586","-0.650","0.07763","0.07964","0","146.32","145.49","144.47","144.47","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.690","47.886","68.0000010000","0.00","26","26","26","26","-0.831","0.328","0.0194","378.64","-2.819","-3.236","-1.882","-2.495","337.93","-285.17","-2.699","0","0.000","0","0","0.8815","-12.6123","-12.6123","-1.403","-1.43","6.218","0.12","50.722","-0.561","-0.3283","8.39","100.000","0","0","145.21","0","0","0","0","0","0","0.0000","5393.1","0","30","4.0000","182.62","0.0000","0","0","0","0","0","1.0000","0","43.068","43.068","54.963","27.845","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","77.23","77.23","74.55","74.55","23","-83.07","-14.34","-81.04","-13.30","2.0000","1612.70","6.93","100","29.14","20.20","39.36","28.37","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","5260","2979","5653","3483","331.713","337.069","340.384","345.714","25.7986","23.8094","25.0228","23.7587","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9702","100.0000","99.9591","-0.894","-0.903","-0.936","-0.780","-0.084","-0.07","1.679","2.170","87.241","74.809","82.393","74.492","99.052","83.086","88.921","80.671","93.418","78.082","85.965","77.362","88.417","74.742","83.982","75.656","0.457","-0.522","0.07705","0.07944","0","146.75","146.01","145.08","145.08","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.690","47.886","68.0000010000","0.00","26","26","26","26","-0.764","0.373","-0.0067","378.20","-2.678","-3.422","-1.747","-2.215","335.98","-286.68","-2.742","0","0.000","0","0","0.8828","-12.6123","-12.6123","-1.424","1.56","6.239","0.72","50.877","-0.555","-0.3135","8.23","100.000","0","0","145.34","0","0","0","0","0","0","0.0000","5397.9","0","30","4.0000","183.17","1.0000","0","0","0","0","0","1.0000","0","43.116","43.116","54.963","27.845","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","78.61","78.61","74.76","74.76","23","-57.59","-3.85","-93.84","-21.12","2.0000","1612.65","5.06","100","31.26","21.95","38.50","28.73","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","4219","1323","6335","4635","334.199","340.959","338.808","342.722","25.8015","23.8105","25.0250","23.7602","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9703","100.0000","99.9592","-0.746","-0.793","-0.932","-0.761","-0.057","-0.05","1.489","1.987","87.259","74.816","82.406","74.501","99.000","83.036","88.907","80.653","93.371","78.035","85.951","77.345","88.374","74.698","83.968","75.638","0.321","-0.388","0.07737","0.07936","0","147.31","146.55","145.42","145.42","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.693","47.886","68.0000010000","0.00","26","26","26","26","-0.679","0.313","-0.0527","378.33","-2.744","-3.177","-1.776","-2.344","334.10","-288.11","-2.784","0","0.000","0","0","0.8840","-12.6123","-12.6123","-1.494","-2.53","6.346","2.60","51.037","-0.495","-0.3290","5.51","100.000","0","0","145.78","0","0","0","0","0","0","0.0000","5414.4","0","30","4.0000","183.74","0.0000","0","0","0","0","0","0.0000","0","43.164","43.164","54.963","27.845","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","79.29","79.29","74.07","74.07","23","-53.65","-7.03","-70.79","-12.61","2.0000","1612.61","4.49","100","29.52","20.58","39.86","31.89","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","4051","2250","5364","3869","334.786","338.719","341.023","344.170","25.8038","23.8112","25.0275","23.7620","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9703","100.0000","99.9594","-0.718","-0.744","-0.804","-0.659","-0.067","-0.06","1.476","1.823","87.274","74.820","82.422","74.512","98.934","82.971","88.895","80.639","93.311","77.977","85.939","77.332","88.319","74.644","83.956","75.625","0.266","-0.331","0.07684","0.07884","0","147.50","147.01","145.59","145.59","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.693","47.886","68.0000010000","0.00","26","26","26","26","-0.631","0.345","-0.0614","378.33","-2.845","-3.126","-1.762","-2.010","332.10","-289.62","-2.833","0","0.000","0","0","0.8853","-12.6123","-12.6123","-1.603","-0.55","6.463","1.09","51.187","-0.431","-0.3501","5.57","100.000","0","0","146.41","0","0","0","0","0","0","0.0000","5438.0","0","30","4.0000","184.29","1.0000","0","0","0","0","0","0.0000","0","43.212","43.212","54.963","27.845","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","76.60","76.60","75.33","75.33","23","-55.75","-10.97","-59.34","-11.64","2.0000","1612.56","5.41","100","29.36","22.34","37.25","29.73","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","4216","3635","5062","4349","334.423","335.298","342.101","343.451","25.8062","23.8123","25.0294","23.7633","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9703","100.0000","99.9595","-0.686","-0.693","-0.717","-0.556","-0.081","-0.06","1.679","2.038","87.289","74.827","82.434","74.521","98.868","82.921","88.870","80.614","93.251","77.932","85.916","77.309","88.264","74.601","83.934","75.602","0.314","-0.380","0.07772","0.07927","0","147.97","147.53","146.39","146.39","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.693","47.886","68.0000010000","0.00","26","26","26","26","-0.651","0.336","0.0568","375.80","-2.888","-3.420","-1.647","-2.209","330.07","-291.13","-2.885","0","0.000","0","0","0.8866","-12.6123","-12.6123","-1.587","2.18","6.348","-2.77","51.343","-0.374","-0.3416","6.13","100.000","0","0","146.69","0","0","0","0","0","0","0.0000","5448.3","0","30","4.0000","184.84","0.0000","0","0","0","0","0","0.0000","0","43.260","43.260","54.963","27.845","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","73.32","73.32","74.40","74.40","23","-71.98","-5.22","-70.00","-6.38","2.0000","1612.51","6.06","100","31.75","25.73","37.75","30.39","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","5301","2836","6049","4372","331.620","337.345","339.658","343.429","25.8088","23.8138","25.0316","23.7648","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9704","100.0000","99.9596","-0.623","-0.644","-0.639","-0.469","-0.065","-0.05","1.498","1.857","87.305","74.837","82.448","74.530","98.805","82.874","88.846","80.592","93.194","77.889","85.894","77.288","88.211","74.561","83.912","75.581","0.365","-0.434","0.07755","0.07918","0","148.60","148.06","146.63","146.63","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.696","47.886","68.0000010000","0.00","26","26","26","26","-0.590","0.339","0.0158","374.56","-3.144","-3.275","-1.825","-2.436","327.69","-292.87","-2.943","0","0.000","0","0","0.8881","-12.6123","-12.6123","-1.489","1.80","6.323","1.60","51.531","-0.323","-0.3065","6.06","100.000","0","0","147.02","0","0","0","0","0","0","0.0000","5460.5","0","30","4.0000","185.52","1.0000","0","0","0","0","0","0.0000","0","43.317","43.317","54.963","27.845","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","75.75","75.75","68.17","68.17","23","-40.25","-3.55","-80.46","-4.02","2.0000","1612.45","6.19","100","33.67","25.97","41.96","33.79","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","3311","1921","6588","4732","336.435","339.705","338.106","342.503","25.8121","23.8152","25.0347","23.7671","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9705","100.0000","99.9597","-0.595","-0.641","-0.617","-0.445","-0.030","-0.04","1.351","1.694","87.326","74.845","82.467","74.544","98.733","82.810","88.827","80.572","93.129","77.831","85.875","77.269","88.152","74.507","83.893","75.563","0.376","-0.446","0.07594","0.07845","0","149.10","148.58","146.91","146.91","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.696","47.886","68.0000010000","0.00","26","26","26","26","-0.483","0.285","-0.1979","379.37","-3.110","-3.098","-2.180","-2.218","325.64","-294.36","-2.994","0","0.000","0","0","0.8895","-12.6123","-12.6123","-1.616","-5.02","6.423","1.34","51.699","-0.285","-0.3522","4.49","100.000","0","0","147.72","0","0","0","0","0","0","0.0000","5486.4","0","30","4.0000","186.13","0.0000","0","0","0","0","0","0.0000","0","43.368","43.368","54.963","27.845","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","82.28","82.28","71.00","71.00","23","-34.83","-4.89","-44.39","-1.49","2.0000","1612.40","6.80","100","25.86","21.63","42.07","34.89","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","2933","2136","4342","3972","337.643","339.285","343.667","344.207","25.8139","23.8159","25.0373","23.7691","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9705","100.0000","99.9598","-0.638","-0.656","-0.508","-0.371","-0.055","-0.05","1.516","1.819","87.337","74.849","82.483","74.557","98.652","82.744","88.804","80.555","93.054","77.772","85.853","77.253","88.083","74.451","83.871","75.546","0.405","-0.468","0.07583","0.07818","0","149.25","148.87","147.40","147.40","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.699","47.886","68.0000010000","0.00","26","26","26","26","-0.529","0.328","-0.2138","382.73","-3.277","-3.039","-1.897","-2.101","323.62","-295.80","-3.049","0","0.000","0","0","0.8908","-12.6123","-12.6123","-1.853","-2.64","6.372","-2.99","51.844","-0.272","-0.4147","5.95","100.000","0","0","148.74","0","0","0","0","0","0","0.0000","5524.3","0","30","4.0000","186.65","1.0000","0","0","0","0","0","0.0000","0","43.416","43.416","54.963","27.845","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","80.16","80.16","79.30","79.30","23","-48.29","-10.73","-38.33","-1.29","2.0000","1612.36","9.90","100","25.41","22.03","33.51","28.71","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","3570","2985","4289","3232","335.931","336.738","344.089","346.229","25.8158","23.8169","25.0387","23.7702","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9705","100.0000","99.9599","-0.728","-0.744","-0.503","-0.361","-0.085","-0.06","1.994","2.331","87.349","74.856","82.492","74.564","98.577","82.690","88.766","80.525","92.985","77.724","85.817","77.225","88.019","74.406","83.835","75.519","0.581","-0.642","0.07871","0.07947","0","149.76","149.32","148.66","148.66","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.699","47.886","68.0000010000","0.00","26","26","26","26","-0.695","0.341","-0.0440","381.06","-3.197","-3.078","-1.892","-2.168","321.63","-297.22","-3.110","0","0.000","0","0","0.8921","-12.6123","-12.6123","-1.931","0.20","6.186","-4.43","52.002","-0.308","-0.3724","8.54","100.000","0","0","148.71","0","0","0","0","0","0","0.0000","5523.2","0","30","4.0000","187.22","0.0000","0","0","0","0","0","0.0000","0","43.464","43.464","54.963","27.845","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","78.16","78.16","77.41","77.41","23","-69.19","-21.05","-59.97","-4.65","2.0000","1612.31","15.17","100","26.69","22.44","33.50","27.05","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","4288","3320","5375","4021","334.190","336.195","341.269","344.073","25.8180","23.8179","25.0406","23.7715","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9706","100.0000","99.9600","-1.025","-1.020","-0.605","-0.440","-0.093","-0.06","1.599","2.084","87.362","74.862","82.504","74.572","98.515","82.641","88.737","80.497","92.929","77.680","85.789","77.199","87.968","74.365","83.808","75.494","0.914","-0.976","0.07876","0.07965","0","150.44","149.76","148.74","148.74","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.702","47.886","68.0000010000","0.00","26","26","26","26","-0.898","0.353","0.0031","378.89","-3.294","-3.189","-1.772","-2.341","319.46","-298.74","-3.180","0","0.000","0","0","0.8935","-12.6123","-12.6123","-1.942","0.84","5.936","-3.96","52.164","-0.397","-0.3082","11.83","100.000","0","0","148.93","0","0","0","0","0","0","0.0000","5531.3","0","30","4.0000","187.80","1.0000","0","0","0","0","0","0.0000","0","43.515","43.515","54.963","27.845","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","77.34","77.34","74.56","74.56","23","-95.61","-22.09","-87.11","-12.50","2.0000","1612.26","19.53","100","28.61","21.98","36.95","27.62","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","5159","2616","6371","4618","332.292","338.110","338.734","342.854","25.8205","23.8189","25.0430","23.7729","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9707","100.0000","99.9602","-1.369","-1.360","-0.784","-0.609","-0.107","-0.07","1.379","2.049","87.378","74.868","82.519","74.581","98.468","82.592","88.716","80.472","92.885","77.635","85.770","77.175","87.927","74.323","83.790","75.470","1.232","-1.294","0.07784","0.07955","0","151.06","150.07","148.99","148.99","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.699","47.886","68.0000010000","0.00","26","26","26","26","-0.969","0.326","-0.0411","377.98","-2.905","-3.268","-1.890","-2.537","317.35","-300.19","-3.250","0","0.000","0","0","0.8948","-12.6123","-12.6123","-1.975","0.54","5.701","-4.12","52.307","-0.530","-0.2956","14.42","100.000","0","0","149.56","0","0","0","0","0","0","0.0000","5554.6","0","30","4.0000","188.32","0.0000","0","0","0","0","0","0.0000","0","43.563","43.563","54.963","27.845","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","77.35","77.35","71.41","71.41","23","-83.82","-16.71","-107.02","-16.93","2.0000","1612.20","20.01","100","31.31","22.33","40.56","28.58","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","4540","1848","6779","3976","333.396","339.719","338.040","344.571","25.8231","23.8196","25.0455","23.7743","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9707","100.0000","99.9603","-1.507","-1.549","-0.990","-0.826","-0.096","-0.06","1.401","2.232","87.394","74.873","82.535","74.590","98.436","82.550","88.706","80.454","92.856","77.597","85.760","77.157","87.900","74.287","83.780","75.452","1.317","-1.383","0.07658","0.07941","0","151.56","150.35","149.49","149.49","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.702","47.886","68.0000010000","0.00","26","26","26","26","-0.950","0.320","-0.1967","380.13","-2.917","-3.288","-2.335","-2.528","315.25","-301.60","-3.323","0","0.000","0","0","0.8961","-12.6123","-12.6123","-2.129","-4.37","5.566","-0.54","52.456","-0.688","-0.3277","12.97","100.000","0","0","149.91","0","0","0","0","0","0","0.0000","5567.7","0","30","4.0000","188.86","1.0000","0","0","0","0","0","0.0000","0","43.611","43.611","54.963","27.845","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","81.98","81.98","72.61","72.61","23","-80.06","-10.19","-98.46","-22.91","2.0000","1612.16","18.09","100","29.38","17.69","43.14","29.59","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","4374","1255","5792","3915","334.210","341.811","340.030","344.497","25.8252","23.8197","25.0482","23.7758","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9708","100.0000","99.9604","-1.650","-1.656","-1.146","-0.993","-0.092","-0.11","1.413","2.194","87.408","74.874","82.551","74.599","98.394","82.482","88.706","80.441","92.819","77.536","85.760","77.144","87.867","74.230","83.779","75.438","1.211","-1.273","0.07553","0.07921","0","151.77","150.55","149.77","149.77","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.705","47.886","68.0000010000","0.00","26","26","26","26","-1.076","0.349","-0.1371","380.82","-3.030","-3.402","-1.635","-2.166","312.66","-303.32","-3.419","0","0.000","0","0","0.8978","-12.6123","-12.6123","-2.391","-0.05","5.542","-0.93","52.618","-0.888","-0.3987","16.42","100.000","0","0","151.13","0","0","0","0","0","0","0.0000","5613.1","0","30","4.0000","189.46","0.0000","0","0","0","0","0","1.0000","0","43.671","43.671","54.963","27.845","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","77.00","77.00","76.17","76.17","23","-88.63","-28.48","-103.04","-23.68","2.0000","1612.10","14.17","100","31.28","20.09","37.78","24.54","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","4770","2908","6013","3141","333.188","337.155","339.816","346.698","25.8286","23.8207","25.0507","23.7769","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9709","100.0000","99.9606","-1.539","-1.546","-1.446","-1.297","-0.111","-0.08","1.857","2.790","87.429","74.879","82.567","74.606","98.364","82.430","88.697","80.409","92.793","77.490","85.751","77.114","87.843","74.186","83.770","75.408","0.974","-1.041","0.07771","0.07970","0","152.49","151.13","151.18","151.18","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.705","47.886","68.0000010000","0.00","26","26","26","26","-1.217","0.319","0.0534","377.57","-3.109","-3.712","-1.633","-2.587","310.54","-304.69","-3.502","0","0.000","0","0","0.8991","-12.6123","-12.6123","-2.405","2.09","5.368","-4.39","52.760","-1.047","-0.3689","15.95","100.000","0","0","151.05","0","0","0","0","0","0","0.0000","5610.2","0","30","4.0000","189.98","1.0000","0","0","0","0","0","1.0000","0","43.719","43.719","54.963","27.845","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","83.33","73.73","73.73","75.17","75.17","23","-109.59","-22.08","-119.66","-35.98","2.0000","1612.05","10.03","100","33.99","22.07","39.77","25.82","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","5681","2640","6330","3996","330.738","337.842","338.798","344.339","25.8315","23.8215","25.0532","23.7783","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9710","100.0000","99.9608","-1.417","-1.433","-1.577","-1.422","-0.091","-0.08","1.419","2.351","87.447","74.885","82.582","74.614","98.343","82.395","88.712","80.402","92.775","77.458","85.766","77.107","87.826","74.156","83.784","75.400","0.701","-0.771","0.07706","0.07957","0","153.06","151.63","151.00","151.00","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.708","47.886","68.0000010000","0.00","26","26","26","26","-1.283","0.323","0.2247","373.01","-3.119","-3.954","-2.040","-2.910","308.37","-306.06","-3.587","0","0.000","0","0","0.9004","-12.6123","-12.6123","-2.348","2.81","5.142","-1.42","52.898","-1.102","-0.3385","13.59","100.000","0","0","151.26","0","0","0","0","0","0","0.0000","5618.0","0","30","4.0000","190.48","0.0000","0","0","0","0","0","1.0000","0","43.767","43.767","54.963","27.845","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","69.27","69.27","70.84","70.84","23","-127.70","-17.59","-144.49","-37.35","2.0000","1612.00","5.80","100","39.53","23.09","45.06","27.79","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","6578","2552","7129","4141","328.390","337.997","336.459","344.020","25.8349","23.8223","25.0561","23.7797","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9711","100.0000","99.9609","-1.250","-1.286","-1.603","-1.444","-0.074","-0.08","1.369","2.143","87.468","74.889","82.601","74.623","98.330","82.351","88.742","80.400","92.763","77.416","85.795","77.104","87.817","74.117","83.812","75.395","0.405","-0.478","0.07481","0.07938","0","153.45","152.16","151.19","151.19","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.705","47.886","68.0000010000","0.00","26","26","26","26","-1.262","0.332","0.2530","370.41","-3.108","-4.001","-2.293","-2.967","306.14","-307.42","-3.672","0","0.000","0","0","0.9017","-12.6123","-12.6123","-2.278","1.66","5.179","3.92","53.043","-1.027","-0.3325","9.65","100.000","0","0","151.29","0","0","0","0","0","0","0.0000","5619.0","0","30","4.0000","190.99","1.0000","0","0","0","0","0","1.0000","0","43.815","43.815","54.963","27.845","1.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","69.15","69.15","66.35","66.35","23","-117.12","-11.37","-152.95","-43.23","2.0000","1611.95","3.44","100","40.64","23.99","48.91","30.76","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","6306","2072","7481","5004","328.831","339.319","335.448","341.725","25.8382","23.8228","25.0593","23.7814","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9711","100.0000","99.9611","-1.114","-1.162","-1.470","-1.296","-0.067","-0.08","1.262","1.832","87.489","74.893","82.621","74.633","98.306","82.297","88.780","80.403","92.743","77.368","85.831","77.105","87.799","74.070","83.846","75.393","0.218","-0.292","0.07277","0.07892","0","153.64","152.72","151.28","151.28","-50","0"
"0.0000","1","1","1","1","0","0","1","19.999999000","50","1","1.18560","26","0","-0.708","47.886","68.0000010000","0.00","26","26","26","26","-0.981","0.328","0.0596","372.36","-3.013","-3.637","-2.349","-2.756","303.84","-308.80","-3.757","0","0.000","0","0","0.9032","-12.6123","-12.6123","-2.302","-1.13","5.425","6.19","53.200","-0.847","-0.3678","5.62","100.000","0","0","151.76","0","0","0","0","0","0","0.0000","5636.5","0","30","4.0000","191.55","0.0000","0","0","0","0","0","1.0000","0","43.866","43.866","54.963","27.845","0.0000","110","433.27234","6500","75.0000030000","75.0000030000","109.999999000","109.999999000","586","0","0.0000","1","1","111.11","72.25","72.25","67.07","67.07","23","-77.48","-10.31","-116.72","-30.05","2.0000","1611.90","2.70","100","38.37","23.90","47.61","33.71","0.0000","1","100.00","0.0000","0.0000","0.0000","0.0000","4782","2194","6500","4599","332.779","339.177","338.094","342.629","25.8411","23.8234","25.0623","23.7832","344.999999000","344.999999000","354.999989000","354.999989000","100.0000","99.9711","100.0000","99.9613","-0.967","-1.002","-1.190","-1.031","-0.056","-0.08","1.398","1.748","87.507","74.896","82.639","74.645","98.265","82.239","88.792","80.400","92.706","77.314","85.842","77.100","87.764","74.019","83.855","75.387","0.141","-0.214","0.07337","0.07833","0","153.78","153.25","151.70","151.70","-50","0"
