"ABS Active","ABS Enabled","AID Allow Tire Blankets","AID Auto Blip","AID Auto Clutch","AID Auto Shift","AID Fuel Rate","AID Ideal Line","AID Mech Damage","AID Stability","AID Tire Wear Rate","Air Density","Air Temp","Ballast","Best Lap Delta","Best Lap Time","Brake Bias","Brake Pos","Brake Temp FL","Brake Temp FR","Brake Temp RL","Brake Temp RR","CG Accel Lateral","CG Accel Longitudinal","CG Accel Vertical","CG Height","Camber FL","Camber FR","Camber RL","Camber RR","Car Coord X","Car Coord Y","Car Coord Z","Car Damage Front","Car Damage Left","Car Damage Rear","Car Damage Right","Car Pos Norm","Caster FL","Caster FR","Chassis Pitch Angle","Chassis Pitch Rate","Chassis Roll Angle","Chassis Roll Rate","Chassis Velocity X","Chassis Velocity Y","Chassis Velocity Z","Chassis Yaw Rate","Clutch Pos","DRS Active","DRS Available","Drive Train Speed","ERS Heat Charging","ERS Is Charging","ERS Max Energy","ERS Power Level","ERS Recovery Level","Engine Brake Setting","Engine Limiter","Engine RPM","Flags","Fuel Level","Gear","Ground Speed","HR Sample Clock","In Pit","KERS Charge","KERS Deployed Energy","KERS Input","KERS Max Energy","LR Sample Clock","Lap Invalidated","Lap Time","Lap Time2","Last Lap Time","Last Sector Time","MR Sample Clock","Max Fuel","Max Power","Max RPM","Max Sus Travel FL","Max Sus Travel FR","Max Sus Travel RL","Max Sus Travel RR","Max Torque","Max Turbo Boost","Num Tires Off Track","Penalties Enabled","Position","Raw Data Sample Rate","Ride Height FL","Ride Height FR","Ride Height RL","Ride Height RR","Road Temp","Self Align Torque FL","Self Align Torque FR","Self Align Torque RL","Self Align Torque RR","Session Lap Count","Session Time Left","Steering Angle","Surface Grip","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","TC Active","TC Enabled","Throttle Pos","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Tire Pressure FL","Tire Pressure FR","Tire Pressure RL","Tire Pressure RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Rubber Grip FL","Tire Rubber Grip FR","Tire Rubber Grip RL","Tire Rubber Grip RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Temp Core FL","Tire Temp Core FR","Tire Temp Core RL","Tire Temp Core RR","Tire Temp Inner FL","Tire Temp Inner FR","Tire Temp Inner RL","Tire Temp Inner RR","Tire Temp Middle FL","Tire Temp Middle FR","Tire Temp Middle RL","Tire Temp Middle RR","Tire Temp Outer FL","Tire Temp Outer FR","Tire Temp Outer RL","Tire Temp Outer RR","Toe In FL","Toe In FR","Toe In RL","Toe In RR","Turbo Boost","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Wind Direction","Wind Speed"
"","","","","","","","","%","%","","kg/m3","C","kg","s","s","%","%","C","C","C","C","G","G","G","mm","deg","deg","deg","deg","m","m","m","","","","","","deg","deg","deg","deg/s","deg","deg/s","m/s","m/s","m/s","deg/s","%","","","rad/s","","","MJ","","","","","rpm","","l","","km/h","","","%","kJ","%","MJ","","","s","s","s","s","","l","hp","rpm","mm","mm","mm","mm","N.m","","","","","Hz","mm","mm","mm","mm","C","N.m","N.m","N.m","N.m","","s","deg","%","mm","mm","mm","mm","","","%","","","","","N","N","N","N","mm","mm","mm","mm","psi","psi","psi","psi","mm","mm","mm","mm","%","%","%","%","deg","deg","deg","deg","%","%","%","%","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","deg","deg","deg","deg","","rad/s","rad/s","rad/s","rad/s","deg","km/h"


"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.10082","26","0","0.000","0.00","69.999999000","0.00","162.16","161.42","94.12","94.12","0.013","0.319","0.0553","415.51","-2.711","-1.394","-0.011","0.014","10.72","-345.80","-17.249","1.4363","2.731","1.1718","1.970","0.4776","-7.016502","-7.016502","1.601","0.589","-1.774","-8.19","21.04","0.225","0.1386","14.82","100.00","0","0","79.73","0","0","0","0","0","0","0.0000","5044","0.0000","18","4.0000","75.76","1.0000","0","0","0","0","0","0.0000","0","40.05","40.05","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","110.99","110.99","106.25","106.25","23","-4.39","1.322","0.43","0.32","0.0000","-40.05","16.70","100","19.83","29.19","41.95","47.48","0","0","100.00","1.4184","1.1344","1.1963","1.0015","1275","1067.6","1963","1879.1","265.097","265.749","262.511","262.625","22.3111","21.9699","21.0952","20.7031","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.36","0.04","0.05","0.05","-0.19","-0.17","3.43","4.99","45.259","42.416","51.793","48.526","51.248","52.189","61.061","61.777","50.401","51.450","60.563","61.261","49.831","51.045","61.113","61.867","1.816","-1.446","0.0733","-0.0733","0","76.95","75.84","79.64","79.64","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.10373","26","0","0.000","0.00","69.999999000","0.00","162.05","161.31","94.09","94.09","-0.097","0.312","0.0006","416.29","-2.286","-1.995","0.056","-0.218","11.74","-345.53","-17.226","1.4363","2.731","1.1718","1.970","0.4782","-7.016502","-7.016502","1.658","0.830","-2.045","-4.41","21.20","-0.023","0.1380","14.03","100.00","0","0","80.49","0","0","0","0","0","0","0.0000","5092","0.0000","18","4.0000","76.32","0.0000","0","0","0","0","0","0.0000","0","40.10","40.10","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","83.33","111.22","111.22","108.38","108.38","23","-4.62","0.839","-4.74","-3.16","0.0000","-40.09","10.20","100","24.29","24.90","42.95","44.42","0","0","100.00","1.4021","1.1183","1.1794","0.9847","1223","901.1","2041","1673.4","265.121","266.320","262.288","263.487","22.3123","21.9721","21.0973","20.7063","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.48","-0.11","-0.60","-0.62","-0.17","-0.20","3.61","5.14","45.269","42.434","51.811","48.553","51.236","52.171","61.055","61.771","50.389","51.433","60.557","61.254","49.819","51.028","61.107","61.860","1.157","-0.794","0.0371","-0.0371","0","77.47","76.38","80.36","80.36","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.10725","26","0","0.000","0.00","69.999999000","0.00","161.93","161.19","94.07","94.07","-0.159","0.310","0.0521","416.04","-1.995","-2.301","0.094","-0.099","12.81","-345.25","-17.200","1.4363","2.731","1.1718","1.970","0.4787","-7.016502","-7.016502","1.699","-0.282","-2.232","-3.52","21.36","-0.197","0.1339","11.38","100.00","0","0","80.96","0","0","0","0","0","0","0.0000","5122","0.0000","18","4.0000","76.90","1.0000","0","0","0","0","0","0.0000","0","40.15","40.15","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","83.33","111.27","111.27","107.33","107.33","23","-4.74","0.991","-8.37","-5.08","0.0000","-40.15","4.53","100","26.08","22.59","44.20","43.50","0","0","100.00","1.3858","1.1022","1.1624","0.9677","1225","1103.9","2229","1592.3","265.226","265.690","261.454","263.745","22.3135","21.9743","21.0995","20.7095","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.55","-0.16","-0.98","-1.00","-0.17","-0.20","3.66","4.89","45.279","42.452","51.829","48.579","51.222","52.152","61.053","61.764","50.375","51.414","60.555","61.248","49.805","51.009","61.105","61.854","0.611","-0.230","0.0159","-0.0159","0","77.89","77.02","80.85","80.85","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.11060","26","0","0.000","0.00","69.999999000","0.00","161.81","161.08","94.04","94.04","-0.171","0.305","-0.0216","416.74","-1.902","-2.398","-0.046","-0.150","13.91","-344.96","-17.174","1.4363","2.731","1.1718","1.970","0.4793","-7.016502","-7.016502","1.703","-0.310","-2.370","-2.12","21.52","-0.302","0.1160","8.16","100.00","0","0","81.78","0","0","0","0","0","0","0.0000","5174","0.0000","18","4.0000","77.48","0.0000","0","0","0","0","0","0.0000","0","40.21","40.21","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","111.03","111.03","107.47","107.47","23","-4.48","1.030","-8.36","-5.16","0.0000","-40.20","-1.35","100","27.43","22.32","44.81","40.72","0","0","100.00","1.3684","1.0849","1.1443","0.9496","1251","940.1","2056","1496.2","265.119","266.301","262.091","264.224","22.3148","21.9766","21.1018","20.7128","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.48","-0.13","-1.11","-1.12","-0.17","-0.20","4.08","4.97","45.290","42.472","51.849","48.606","51.209","52.134","61.052","61.755","50.362","51.395","60.554","61.239","49.792","50.990","61.104","61.844","0.089","0.266","-0.0157","0.0157","0","78.33","77.70","81.63","81.63","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.11385","26","0","0.000","0.00","69.999999000","0.00","161.69","160.95","94.02","94.02","-0.144","0.326","-0.0232","417.30","-1.616","-2.610","0.126","-0.068","15.02","-344.68","-17.147","1.4363","2.731","1.1718","1.970","0.4799","-7.016502","-7.016502","1.700","-0.922","-2.434","-1.26","21.69","-0.343","0.1195","4.11","100.00","0","0","82.17","0","0","0","0","0","0","0.0000","5198","0.0000","18","4.0000","78.10","1.0000","0","0","0","0","0","0.0000","0","40.26","40.26","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","112.33","112.33","108.19","108.19","23","-3.37","1.654","-8.40","-5.79","0.0000","-40.25","-6.50","100","27.12","20.80","44.33","40.41","0","0","100.00","1.3509","1.0675","1.1260","0.9313","1220","809.7","2214","1655.8","265.377","266.780","261.531","263.553","22.3161","21.9789","21.1041","20.7161","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.34","0.07","-1.05","-1.05","-0.15","-0.21","4.09","4.57","45.301","42.491","51.868","48.635","51.194","52.113","61.052","61.747","50.347","51.376","60.554","61.231","49.778","50.970","61.104","61.836","-0.362","0.766","-0.0136","0.0136","0","78.76","78.43","82.10","82.10","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.11747","26","0","0.000","0.00","69.999999000","0.00","161.56","160.82","93.99","93.99","-0.081","0.304","-0.0222","417.90","-1.657","-2.627","-0.065","-0.070","16.24","-344.38","-17.118","1.4363","2.731","1.1718","1.970","0.4806","-7.016502","-7.016502","1.618","-1.666","-2.367","2.91","21.87","-0.320","0.1007","-0.12","100.00","0","0","82.95","0","0","0","0","0","0","0.0000","5248","0.0000","18","4.0000","78.73","0.0000","0","0","0","0","0","0.0000","0","40.32","40.32","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","55.56","112.17","112.17","110.63","110.63","23","-2.41","2.861","-5.82","-4.58","0.0000","-40.31","-9.98","100","27.42","20.33","43.29","40.39","0","0","100.00","1.3323","1.0490","1.1066","0.9118","1120","1044.0","1885","1580.2","265.597","265.976","262.652","263.868","22.3174","21.9813","21.1066","20.7196","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.20","0.22","-0.87","-0.87","-0.16","-0.22","4.45","4.52","45.312","42.511","51.888","48.663","51.178","52.093","61.050","61.737","50.331","51.355","60.552","61.221","49.761","50.949","61.102","61.826","-0.705","1.114","-0.0030","0.0030","0","79.19","79.19","82.82","82.82","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.12008","26","0","0.000","0.00","69.999999000","0.00","161.46","160.73","93.97","93.97","-0.053","0.322","-0.0258","418.21","-1.757","-2.432","-0.198","-0.111","17.10","-344.16","-17.097","1.4363","2.731","1.1718","1.970","0.4810","-7.016502","-7.016502","1.568","-0.575","-2.251","2.63","21.98","-0.276","0.0968","-2.47","100.00","0","0","83.49","0","0","0","0","0","0","0.0000","5282","0.0000","18","4.0000","79.15","1.0000","0","0","0","0","0","0.0000","0","40.36","40.36","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","83.33","111.47","111.47","111.05","111.05","23","-2.27","3.088","-4.92","-3.66","0.0000","-40.36","-9.72","100","26.65","22.16","41.32","39.64","0","0","100.00","1.3195","1.0362","1.0932","0.8984","1076","1154.9","1965","1589.3","265.789","265.401","262.330","263.914","22.3183","21.9830","21.1082","20.7220","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.18","0.21","-0.70","-0.69","-0.18","-0.22","4.73","4.49","45.319","42.525","51.902","48.683","51.165","52.080","61.048","61.729","50.319","51.342","60.550","61.212","49.749","50.936","61.100","61.817","-0.704","1.080","0.0112","-0.0112","0","79.56","79.73","83.40","83.40","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.12317","26","0","0.000","0.00","69.999999000","0.00","161.34","160.61","93.95","93.95","-0.013","0.321","0.0030","418.05","-1.913","-2.265","-0.052","-0.083","18.23","-343.88","-17.072","1.4363","2.731","1.1718","1.970","0.4817","-7.016502","-7.016502","1.566","0.422","-2.160","1.15","22.15","-0.180","0.1074","-4.55","100.00","0","0","83.97","0","0","0","0","0","0","0.0000","5312","0.0000","18","4.0000","79.76","0.0000","0","0","0","0","0","0.0000","0","40.41","40.41","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","111.31","111.31","110.04","110.04","23","-2.45","2.703","-2.39","-2.10","0.0000","-40.41","-7.15","100","25.25","24.14","40.97","39.91","0","0","100.00","1.3017","1.0183","1.0745","0.8797","1038","1154.0","1961","1772.1","265.933","265.437","262.491","263.188","22.3196","21.9853","21.1105","20.7253","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.22","0.16","-0.34","-0.34","-0.18","-0.19","4.61","4.14","45.329","42.544","51.921","48.711","51.149","52.064","61.046","61.720","50.304","51.326","60.548","61.204","49.734","50.920","61.097","61.808","-0.476","0.837","0.0177","-0.0177","0","80.14","80.45","83.89","83.89","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.12620","26","0","0.000","0.00","69.999999000","0.00","161.22","160.49","93.92","93.92","0.019","0.309","0.0213","417.51","-2.154","-2.029","0.005","-0.040","19.35","-343.61","-17.046","1.4363","2.731","1.1718","1.970","0.4823","-7.016502","-7.016502","1.580","0.555","-2.186","-1.59","22.31","-0.089","0.1112","-4.86","100.00","0","0","84.54","0","0","0","0","0","0","0.0000","5348","0.0000","18","4.0000","80.32","1.0000","0","0","0","0","0","0.0000","0","40.46","40.46","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","83.33","110.89","110.89","108.73","108.73","23","-2.92","2.393","-0.34","-0.29","0.0000","-40.45","-3.75","100","24.39","25.59","41.59","40.73","0","0","100.00","1.2847","1.0013","1.0568","0.8620","1127","1149.9","1907","1743.5","265.552","265.428","262.684","263.230","22.3207","21.9874","21.1127","20.7284","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.23","0.13","-0.05","-0.05","-0.20","-0.17","4.57","4.03","45.339","42.562","51.939","48.737","51.133","52.049","61.043","61.713","50.288","51.311","60.545","61.197","49.718","50.904","61.094","61.801","-0.185","0.532","0.0186","-0.0186","0","80.69","81.05","84.42","84.42","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.12847","26","0","0.000","0.00","69.999999000","0.00","161.13","160.40","93.90","93.90","0.047","0.316","0.0047","417.26","-2.112","-1.987","-0.126","-0.109","20.20","-343.40","-17.026","1.4363","2.731","1.1718","1.970","0.4827","-7.016502","-7.016502","1.604","0.847","-2.248","-1.52","22.43","-0.032","0.1195","-4.27","100.00","0","0","82.60","0","0","0","0","0","0","0.0000","5558","0.0000","18","0.0000","80.76","0.0000","0","0","0","0","0","1.0000","0","40.50","40.50","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","83.33","110.89","110.89","108.08","108.08","23","-2.63","2.301","0.45","0.72","0.0000","-40.50","-2.66","100","24.55","25.91","42.16","40.91","0","0","100.00","1.2717","0.9882","1.0431","0.8484","1087","1094.6","1839","1818.4","265.798","265.618","262.871","262.991","22.3216","21.9890","21.1143","20.7308","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.20","0.14","0.08","0.08","-0.19","-0.18","3.85","3.38","45.347","42.575","51.953","48.757","51.121","52.036","61.039","61.707","50.276","51.297","60.541","61.190","49.706","50.891","61.090","61.794","-0.047","0.382","0.0141","-0.0141","0","81.13","81.48","84.05","84.05","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.13203","26","0","0.000","0.00","69.999999000","0.00","160.99","160.27","93.88","93.88","0.082","-0.071","0.0111","416.44","-2.013","-2.046","-0.104","0.032","21.44","-343.09","-16.997","1.4363","2.731","1.1718","1.970","0.4834","-7.016502","-7.016502","1.524","-2.831","-2.322","-0.26","22.41","0.012","0.1019","-3.27","100.00","0","0","81.24","0","0","0","0","0","0","0.0000","7411","0.0000","18","0.0000","80.69","1.0000","0","0","0","0","0","1.0000","0","40.56","40.56","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","83.33","109.16","109.16","109.38","109.38","23","-2.15","3.246","1.22","1.39","0.0000","-40.55","-2.18","100","26.15","26.48","42.33","41.43","0","0","100.00","1.2525","0.9690","1.0240","0.8292","1283","1249.8","1619","1726.3","265.018","265.132","263.711","263.289","22.3229","21.9914","21.1167","20.7343","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.04","0.24","0.16","0.16","-0.05","-0.03","0.14","-0.19","45.357","42.595","51.972","48.785","51.105","52.019","61.018","61.687","50.260","51.280","60.521","61.170","49.690","50.873","61.069","61.774","-0.062","0.341","0.0170","-0.0170","0","81.18","81.44","81.30","81.30","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.13517","26","0","0.000","0.00","69.999999000","0.00","160.88","160.15","93.85","93.85","0.068","-0.082","0.0337","415.74","-1.967","-1.898","-0.021","0.017","22.57","-342.81","-16.971","1.4363","2.731","1.1718","1.970","0.4840","-7.016502","-7.016502","1.363","-2.645","-2.316","0.38","22.37","0.030","0.0248","-2.41","100.00","0","0","81.11","0","0","0","0","0","0","0.0000","9203","0.0000","18","0.0000","80.54","0.0000","0","0","0","0","0","1.0000","0","40.61","40.61","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","105.69","105.69","111.75","111.75","23","-2.52","2.476","1.19","1.25","0.0000","-40.61","0.52","100","29.04","29.32","40.38","40.33","0","0","100.00","1.2345","0.9508","1.0059","0.8111","1353","1422.1","1544","1611.4","264.654","264.314","264.074","263.745","22.3241","21.9936","21.1189","20.7375","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.08","0.06","0.15","0.15","-0.07","-0.05","0.07","-0.18","45.368","42.613","51.991","48.813","51.093","52.006","60.997","61.666","50.248","51.267","60.500","61.150","49.678","50.860","61.048","61.754","0.052","0.083","0.0283","-0.0283","0","81.06","81.22","81.13","81.13","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.13779","26","0","0.000","0.00","69.999999000","0.00","160.78","160.06","93.83","93.83","0.024","0.568","0.0670","416.27","-2.028","-1.868","-0.022","-0.017","23.43","-342.59","-16.950","1.4363","2.731","1.1718","1.970","0.4845","-7.016502","-7.016502","1.318","1.101","-2.324","-0.62","22.50","0.045","-0.0132","-1.73","100.00","0","0","100.98","0","0","0","0","0","0","0.0000","7767","0.0000","18","3.0000","80.99","1.0000","0","0","0","0","0","1.0000","0","40.65","40.65","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","105.71","105.71","112.90","112.90","23","-3.09","1.084","-0.03","-0.02","0.0000","-40.64","2.96","100","29.62","30.09","39.64","39.97","0","0","100.00","1.2214","0.9377","0.9904","0.7957","1228","1207.0","1832","1761.4","265.159","265.132","262.988","263.176","22.3250","21.9952","21.1206","20.7399","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.22","-0.10","0.16","0.16","-0.34","-0.32","24.50","24.28","45.375","42.626","52.005","48.832","51.083","51.995","61.025","61.693","50.237","51.257","60.528","61.177","49.668","50.849","61.076","61.780","0.266","-0.166","0.0332","-0.0332","0","81.33","81.43","100.23","100.23","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.14106","26","0","0.000","0.00","69.999999000","0.00","160.66","159.93","93.81","93.81","0.017","0.623","-0.0044","417.66","-2.007","-2.014","0.036","0.036","24.59","-342.30","-16.922","1.4363","2.731","1.1718","1.970","0.4851","-7.016502","-7.016502","1.513","5.051","-2.346","-0.16","22.80","0.059","0.0465","-0.58","100.00","0","0","97.85","0","0","0","0","0","0","0.0000","7526","0.0000","18","3.0000","82.06","0.0000","0","0","0","0","0","1.0000","0","40.70","40.70","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","83.33","110.14","110.14","111.91","111.91","23","-2.96","0.886","0.05","0.05","0.0000","-40.70","4.67","100","27.04","26.27","40.46","40.58","0","0","100.00","1.2041","0.9204","0.9694","0.7746","951","908.2","1987","1922.5","266.239","266.355","262.418","262.575","22.3261","21.9973","21.1227","20.7430","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.39","-0.10","0.14","0.14","-0.33","-0.31","18.78","18.71","45.385","42.644","52.023","48.858","51.067","51.977","61.079","61.744","50.222","51.239","60.581","61.227","49.653","50.831","61.131","61.831","0.498","-0.238","0.0296","-0.0296","0","82.53","82.58","98.44","98.44","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.14404","26","0","0.000","0.00","69.999999000","0.00","160.54","159.81","93.78","93.78","0.019","0.655","-0.0322","419.24","-2.067","-2.153","0.041","-0.035","25.78","-342.00","-16.892","1.4363","2.731","1.1718","1.970","0.4857","-7.016502","-7.016502","1.780","4.795","-2.341","0.59","23.13","0.048","0.1748","0.59","100.00","0","0","94.00","0","0","0","0","0","0","0.0000","7230","0.0000","18","3.0000","83.29","1.0000","0","0","0","0","0","1.0000","0","40.76","40.76","0.00","0.000","1.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","83.33","116.32","116.32","109.11","109.11","23","-2.59","1.233","0.13","0.12","0.0000","-40.75","4.45","100","21.98","20.64","42.34","42.35","0","0","100.00","1.1855","0.9018","0.9479","0.7531","737","739.1","2205","2093.7","267.078","267.067","261.561","261.940","22.3273","21.9995","21.1251","20.7463","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.52","0.05","0.05","0.05","-0.36","-0.33","12.45","12.49","45.395","42.662","52.042","48.886","51.050","51.958","61.117","61.779","50.206","51.219","60.619","61.261","49.636","50.812","61.168","61.866","0.638","-0.093","0.0252","-0.0252","0","83.73","83.74","94.65","94.65","-50","0"
"0.0000","1","1","1","0","0","0","1","19.999999000","50","1","1.14698","26","0","0.000","0.00","69.999999000","0.00","160.41","159.69","93.76","93.76","0.015","0.536","-0.0454","419.87","-2.253","-2.180","0.000","0.001","27.00","-341.69","-16.864","1.4363","2.731","1.1718","1.970","0.4864","-7.016502","-7.016502","1.947","1.314","-2.295","1.07","23.45","0.017","0.2632","1.39","100.00","0","0","91.43","0","0","0","0","0","0","0.0000","7032","0.0000","18","3.0000","84.42","0.0000","0","0","0","0","0","1.0000","0","40.81","40.81","0.00","0.000","0.0000","18","140.26460","10500","118.0000010000","118.0000010000","0","0","119","0","0.0000","1","20.000","66.67","119.80","119.80","107.01","107.01","23","-2.78","1.735","-0.25","-0.23","0.0000","-40.80","2.92","100","18.46","17.29","44.40","44.47","0","0","100.00","1.1667","0.8830","0.9272","0.7324","745","768.0","2141","2036.9","267.072","266.990","261.788","262.109","22.3286","22.0017","21.1274","20.7497","270.000011000","270.000011000","270.000011000","270.000011000","100","100","100","100","-0.55","0.18","-0.05","-0.05","-0.31","-0.28","7.72","7.85","45.405","42.681","52.061","48.914","51.031","51.936","61.138","61.798","50.187","51.198","60.640","61.280","49.617","50.791","61.190","61.885","0.630","0.109","0.0222","-0.0222","0","84.83","84.78","91.72","91.72","-50","0"
